product_id,category_id,supplier_id,sku,product_name,brand,cost_price,selling_price,discount_percent,gst_percent,stock_quantity,reorder_level,rating,launch_date,warranty_months,color,unit,status,inventory_value,returnable
1520,17,51,SKU101520,Voluptas Perferendis,Realme,6968,7953.97,15,18,653,13,1.8,2025-02-21,36,Yellow,Piece,Active,5193942.41,Yes
1521,20,63,SKU101521,Totam Doloremque,OnePlus,5328,6593.67,25,18,590,11,4.6,2022-07-08,12,White,Kg,Inactive,3890265.3,Yes
1522,12,41,SKU101522,Delectus Voluptatem,HP,36818,56358.11,30,18,599,36,1.9,2022-01-20,6,Silver,Litre,Active,33758507.89,No
1523,1,99,SKU101523, Dolore Corporis ,Milton,20967,25109.65,30,18,20,25,1.5,2025-02-03,6,Black,Box,Active,502193.0,No
1524,10,18,SKU101524,Rerum Perspiciatis,Prestige,20753,26455.53,15,18,740,64,1.2,2026-05-24,24,Yellow,Piece,Active,19577092.2,Yes
1525,10,42,SKU101525,Veritatis Nulla,Apple,8988,11232.02,40,18,211,61,1.3,2023-02-05,36,Red,Kg,Inactive,2369956.22,Yes
1526,15,11,SKU101526,Similique Modi,Lenovo,45333,57769.63,30,18,581,41,1.8,2024-08-09,6,Black,Pack,Inactive,33564155.03,No
1527,3,47,SKU101527,Similique Aliquam,Prestige,19229,25481.91,15,18,88,93,2.3,2022-08-31,36,Red,Litre,Inactive,2242408.08,Yes
1528,12,45,SKU101528,Perspiciatis Placeat,LG,6736,8688.87,15,18,402,96,3.5,2022-07-07,12,Pink,Kg,Active,3492925.74,No
1529,1,21,SKU101529,Neque Nulla,OnePlus,39061,51205.54,30,18,419,10,2.4,2021-12-11,12,Yellow,Piece,Inactive,21455121.26,No
1530,9,9,SKU101530,At Facilis,Cello,44858,58589.23,0,18,914,23,3.5,2024-03-24,24,Red,Pack,Inactive,53550556.22,No
1531,9,6,SKU101531,Accusantium Voluptatibus,Levis,8255,9235.17,50,18,559,10,1.5,2026-01-07,6,Green,Box,Inactive,5162460.03,No
1532,7,55,SKU101532,Repellat Recusandae,HP,33465,51408.31,20,18,648,43,3.7,2023-06-17,12,Brown,Pack,Active,33312584.88,Yes
1533,19,53,SKU101533,Velit Labore,Xiaomi,3042,3982.57,30,18,266,98,4.0,2025-12-20,6,Brown,Box,Active,1059363.62,No
1534,20,66,SKU101534,Quasi Voluptas,Canon,17769,27285.8,25,18,114,100,1.9,2022-05-13,24,Yellow,Kg,Active,3110581.2,No
1535,4,59,SKU101535,Non Ut,Nike,12980,14416.06,30,18,825,80,4.8,2023-09-02,6,Grey,Pack,Active,11893249.5,Yes
1536,10,27,SKU101536,Perspiciatis Laborum,Xiaomi,33122,49020.67,5,18,519,73,1.8,2024-10-29,24,Yellow,Box,Active,25441727.73,Yes
1537,13,37,SKU101537,Distinctio Quos,Asus,29558,32719.59,20,18,96,39,3.9,2022-01-07,6,Silver,Box,Inactive,3141080.64,Yes
1538,6,70,SKU101538,Accusamus Temporibus,HP,26045,30384.62,20,18,806,31,4.9,2022-11-21,6,Blue,Box,Active,24490003.72,Yes
1539,12,58,SKU101539,Quae Optio,Canon,8878,9798.31,20,18,67,12,1.2,2025-10-09,24,White,Litre,Active,656486.77,Yes
1540,9,48,SKU101540,Doloremque Autem,Boat,36199,51461.34,0,18,636,71,3.9,2025-09-26,12,Blue,Pack,Inactive,32729412.24,Yes
1541,19,94,SKU101541,Iste Excepturi,OnePlus,31207,36684.19,30,18,261,83,2.6,2024-05-15,24,White,Kg,Inactive,9574573.59,Yes
1542,6,38,SKU101542,Hic Architecto,Samsung,17468,26484.82,15,18,176,63,1.4,2025-11-12,6,Black,Box,Inactive,4661328.32,No
1543,17,56,SKU101543,Et Quo,LG,45158,58287.29,0,18,486,11,1.6,2024-10-10,12,Black,Box,Active,28327622.94,Yes
1544,20,43,SKU101544,Necessitatibus Ex,Boat,25719,39777.81,30,18,738,27,1.3,2022-03-23,36,Yellow,Litre,Active,29356023.78,Yes
1545,11,60,SKU101545,Officia Numquam,Asus,39743,49936.85,0,18,98,73,2.0,2026-06-06,6,Black,Kg,Active,4893811.3,No
1546,3,25,SKU101546,Occaecati Commodi,Apple,42983,56984.09,10,18,95,23,1.8,2025-10-17,6,Yellow,Kg,Active,5413488.55,No
1547,16,19,SKU101547,Occaecati Ipsam,Dell,7961,8856.42,20,18,323,100,4.1,2022-07-25,6,Pink,Piece,Active,2860623.66,Yes
1548,16,1,SKU101548,Praesentium Ullam,Canon,16931,21217.87,30,18,55,28,4.3,2021-09-15,24,Blue,Box,Inactive,1166982.85,Yes
1549,3,83,SKU101549,Corporis Necessitatibus,Titan,1109,1299.79,10,18,219,85,2.1,2025-01-23,6,Brown,Pack,Inactive,284654.01,No
1550,16,24,SKU101550,Amet Quos,Titan,40537,45048.85,10,18,430,92,3.5,2026-03-23,12,Blue,Kg,Inactive,19371005.5,Yes
1551,15,78,SKU101551,A Consectetur,Adidas,47299,65206.2,10,18,276,54,4.3,2024-02-23,24,White,Kg,Active,17996911.2,Yes
1552,4,14,SKU101552,Quaerat Ratione,Xiaomi,43839,50643.69,50,18,595,21,1.7,2023-04-25,36,Green,Litre,Inactive,30132995.55,No
1553,16,72,SKU101553,Ullam Velit,Philips,33765,48528.15,10,18,219,69,2.5,2025-06-08,6,Yellow,Litre,Inactive,10627664.85,No
1554,15,34,SKU101554,Laboriosam Maiores,Samsung,33600,49546.58,40,18,840,94,3.2,2022-01-06,6,Brown,Piece,Inactive,41619127.2,No
1555,20,73,SKU101555,Et Odit,HP,5719,7541.03,0,18,51,61,3.3,2024-05-18,12,Grey,Litre,Active,384592.53,Yes
1556,11,30,SKU101556,Ratione Sit,Nike,35511,43838.61,30,18,276,67,4.8,2025-07-30,12,White,Box,Inactive,12099456.36,No
1557,9,56,SKU101557,Unde Maiores,Dell,9801,14282.1,0,18,172,18,5.0,2025-05-27,36,Blue,Piece,Inactive,2456521.2,No
1558,1,27,SKU101558,Cum Consequatur,Lenovo,229,258.88,0,18,561,76,2.5,2023-06-10,36,Pink,Box,Active,145231.68,Yes
1559,1,67,SKU101559,A Laboriosam,Realme,37569,55754.61,5,18,124,42,1.5,2024-07-29,6,Brown,Piece,Inactive,6913571.64,Yes
1560,8,18,SKU101560,Tempora Illum,Milton,32505,39031.05,40,18,759,84,3.7,2026-03-19,36,Brown,Piece,Inactive,29624566.95,Yes
1561,18,94,SKU101561,Quasi Minima,Puma,19774,27123.27,5,18,965,80,2.7,2022-06-17,36,Red,Piece,Active,26173955.55,Yes
1562,20,76,SKU101562,Aperiam Doloremque,Realme,18275,26355.26,15,18,444,25,4.6,2025-09-28,12,Pink,Piece,Active,11701735.44,Yes
1563,11,12,SKU101563,Deserunt Nemo,Milton,39692,54681.6,25,18,710,43,2.3,2022-06-19,24,Blue,Piece,Active,38823936.0,No
1564,1,9,SKU101564,Facere Similique,Levis,13433,16952.06,15,18,284,62,2.6,2023-03-22,36,Brown,Litre,Inactive,4814385.04,No
1565,19,91,SKU101565,Eaque Cumque,Nike,26604,35010.1,10,18,733,16,1.4,2024-11-23,24,Black,Box,Active,25662403.3,Yes
1566,5,84,SKU101566,Esse Officia,Boat,33742,44653.12,20,18,991,10,1.6,2023-03-06,12,Black,Litre,Inactive,44251241.92,Yes
1567,16,34,SKU101567,Labore Corrupti,Cello,21383,33195.34,40,18,232,55,3.5,2025-01-29,24,Blue,Box,Inactive,7701318.88,No
1568,1,2,SKU101568,Aperiam Tempora,Adidas,5814,6858.98,5,18,790,81,4.8,2022-08-08,24,White,Litre,Active,5418594.2,No
1569,3,81,SKU101569,Odio Officia,Dell,41489,65854.51,25,18,578,12,2.1,2025-11-04,36,White,Piece,Active,38063906.78,No
1570,20,23,SKU101570,Deleniti Praesentium,Boat,3729,4595.06,30,18,24,16,1.3,2021-08-04,12,Pink,Piece,Active,110281.44,Yes
1571,6,26,SKU101571,Quia Architecto,HP,37311,54754.04,30,18,70,54,1.4,2026-04-05,24,Yellow,Pack,Active,3832782.8,No
1572,14,56,SKU101572,Non Reprehenderit,Puma,14805,23360.22,20,18,319,58,3.9,2025-08-30,24,Blue,Box,Inactive,7451910.18,No
1573,8,82,SKU101573,Quaerat Dolorum,Adidas,25188,38099.59,0,18,109,89,1.4,2026-06-23,24,Pink,Box,Inactive,4152855.31,No
1574,5,34,SKU101574,Doloribus Debitis,Boat,23019,31747.05,30,18,85,72,5.0,2022-06-08,12,Silver,Piece,Active,2698499.25,No
1575,6,51,SKU101575,Molestias Unde,Canon,348,471.43,30,18,720,59,4.7,2024-04-16,36,Blue,Box,Inactive,339429.6,Yes
1576,20,57,SKU101576,Quae Molestiae,Philips,35868,47381.59,20,18,809,89,2.2,2025-02-11,6,Blue,Litre,Active,38331706.31,Yes
1577,12,2,SKU101577,Sequi Voluptate,Apple,27152,43103.36,5,18,825,75,2.2,2023-09-01,24,Blue,Box,Active,35560272.0,No
1578,9,27,SKU101578,Harum Nam,Adidas,3615,4531.83,30,18,899,58,3.2,2024-06-21,12,White,Pack,Inactive,4074115.17,No
1579,20,95,SKU101579,Impedit Odio,Levis,10823,13836.76,10,18,17,61,3.6,2022-09-09,24,White,Piece,Active,235224.92,No
1580,7,70,SKU101580,Deserunt Neque,OnePlus,5363,7323.7,40,18,255,10,4.4,2025-11-29,24,Red,Pack,Inactive,1867543.5,Yes
1581,3,68,SKU101581,In Voluptates,Realme,18268,25453.59,30,18,549,12,5.0,2026-03-19,6,Silver,Piece,Active,13974020.91,Yes
1582,6,12,SKU101582,Ipsam Quod,Dell,24418,30656.82,20,18,84,33,2.0,2023-05-28,36,Black,Pack,Inactive,2575172.88,Yes
1583,8,64,SKU101583,Eligendi Eos,HP,6685,9738.47,50,18,394,16,4.9,2024-01-10,6,Red,Piece,Inactive,3836957.18,Yes
1584,3,12,SKU101584,Vitae Laborum,Nike,2225,3491.42,15,18,304,70,4.3,2022-09-07,36,White,Litre,Inactive,1061391.68,No
1585,2,100,SKU101585,Voluptatum Totam,LG,41410,61238.57,10,18,778,55,3.7,2023-01-25,6,Yellow,Pack,Active,47643607.46,No
1586,15,68,SKU101586,Provident Quis,Puma,23998,37452.05,5,18,78,36,4.8,2024-04-18,24,Yellow,Box,Active,2921259.9,Yes
1587,16,22,SKU101587,Voluptatum Cum,ONEPLUS,34734,49947.42,40,18,535,10,2.9,2024-07-20,6,Red,Kg,Active,26721869.7,No
1588,4,55,SKU101588,Ratione Perferendis,Samsung,36310,52472.66,5,18,797,88,2.9,2026-07-06,12,Red,Litre,Inactive,41820710.02,No
1589,16,63,SKU101589,Rem Vel,LG,35192,42194.6,25,18,857,39,1.2,2025-02-08,6,Black,Box,Inactive,36160772.2,Yes
1590,18,47,SKU101590,Veniam Quibusdam,Levis,30608,46939.38,50,18,32,11,1.7,2023-12-27,24,Red,Box,Active,1502060.16,No
1591,6,21,SKU101591,Nisi Accusantium,LG,25705,35795.24,30,18,616,95,4.1,2026-01-01,36,Green,Kg,Inactive,22049867.84,Yes
1592,13,57,SKU101592,Corrupti Alias,Milton,44837,57313.06,30,18,634,98,1.5,2024-10-17,24,Blue,Piece,Inactive,36336480.04,Yes
1593,4,53,SKU101593,Dignissimos Asperiores,Adidas,9615,12443.71,0,18,491,11,1.9,2022-01-13,24,Blue,Pack,Active,6109861.61,Yes
1594,20,69,SKU101594,Eligendi Fugiat,Boat,37972,44369.4,50,18,875,47,3.0,2022-12-04,6,Green,Piece,Inactive,38823225.0,Yes
1595,1,41,SKU101595,Illo Vero,Boat,3170,3720.57,25,18,933,19,2.5,2023-09-08,36,Green,Kg,Active,3471291.81,Yes
1596,20,43,SKU101596,Dignissimos Assumenda,Boat,20406,28057.75,5,18,3,51,1.1,2024-01-24,24,Pink,Kg,Inactive,84173.25,Yes
1597,16,65,SKU101597,Enim Quis,Xiaomi,27919,42653.57,5,18,327,70,2.0,2021-10-30,6,Blue,Litre,Active,13947717.39,No
1598,16,43,SKU101598,Magnam Odio,LG,8880,10807.89,25,18,783,82,3.0,2022-06-05,24,Green,Box,Inactive,8462577.87,Yes
1599,20,60,SKU101599,Sint Veniam,Dell,14982,21981.23,0,18,157,47,4.1,2026-05-02,24,Green,Kg,Inactive,3451053.11,No
1600,5,5,SKU101600,Et Tenetur,Levis,4337,5728.19,0,18,471,36,1.2,2026-04-30,6,Silver,Kg,Inactive,2697977.49,No
1601,18,83,SKU101601,Molestias Ex,Boat,31632,45306.19,0,18,221,22,2.9,2025-11-25,12,Yellow,Piece,Active,10012667.99,No
1602,10,10,SKU101602,Voluptatem Illo,Adidas,33081,50393.55,40,18,687,33,2.5,2021-12-14,12,Silver,Pack,Inactive,34620368.85,No
1603,5,58,SKU101603,Modi Molestias,Dell,36472,49532.52,20,18,46,67,2.7,2025-02-05,6,Pink,Kg,Active,2278495.92,Yes
1604,16,9,SKU101604,Vitae Ipsam,Cello,13634,21426.37,15,18,744,80,4.9,2026-04-02,36,Blue,Pack,Active,15941219.28,Yes
1605,17,56,SKU101605,Asperiores Accusantium,Realme,31241,43852.7,30,18,917,95,3.8,2023-09-10,36,Brown,Box,Active,40212925.9,Yes
1606,11,100,SKU101606,Eligendi Sit,Levis,15521,19088.57,25,18,807,13,3.7,2025-04-28,12,Pink,Box,Inactive,15404475.99,Yes
1607,11,77,SKU101607,Et Tempora,Canon,28219,44466.72,0,18,321,34,3.7,2024-09-06,36,Pink,Piece,Inactive,14273817.12,No
1608,16,91,SKU101608,Repudiandae Quisquam,Puma,22661,27812.88,30,18,870,19,3.3,2023-03-24,12,Yellow,Pack,Active,24197205.6,Yes
1609,16,27,SKU101609,Earum Impedit,Titan,49224,74753.86,40,18,746,36,1.7,2025-05-16,12,Blue,Kg,Active,55766379.56,Yes
1610,3,60,SKU101610,Dolorum Vero,Levis,42780,66031.08,30,18,621,25,,2022-03-10,12,Black,Pack,Active,41005300.68,No
1611,4,37,SKU101611,Ea Doloribus,Nike,36307,47274.41,50,18,238,14,2.5,2025-12-04,36,Brown,Piece,Active,11251309.58,Yes
1612,6,4,SKU101612,Cumque Minus,Dell,49047,64085.02,50,18,14,22,5.0,2021-11-25,12,Grey,Pack,Inactive,897190.28,Yes
1613,2,55,SKU101613,Nobis Hic,OnePlus,1756,2694.01,40,18,475,12,4.7,2026-04-16,6,Grey,Box,Inactive,1279654.75,Yes
1614,11,88,SKU101614,Fuga Delectus,Samsung,2256,2810.08,15,18,213,33,2.7,2022-12-03,24,Green,Kg,Active,598547.04,Yes
1615,15,21,SKU101615,Reprehenderit Facere,Xiaomi,18360,27379.53,30,18,247,81,1.0,2021-08-08,6,Grey,Pack,Inactive,6762743.91,Yes
1616,6,45,SKU101616,Iure Omnis,Bajaj,47844,67286.56,50,18,332,23,3.8,2022-11-14,12,Blue,Kg,Active,22339137.92,No
1617,6,70,SKU101617,Animi Dolor,Sony,10590,16387.01,5,18,841,59,1.9,2024-04-19,24,Brown,Kg,Active,13781475.41,Yes
1618,14,92,SKU101618,Saepe Asperiores,Philips,29759,38614.28,25,18,843,31,2.8,2024-02-12,24,Silver,Box,Inactive,32551838.04,No
1619,20,96,SKU101619,Porro Rem,Prestige,38529,49579.79,40,18,740,10,3.0,2026-03-27,24,Black,Kg,Inactive,36689044.6,No
1620,14,3,SKU101620,Magnam Aut,Dell,3022,4148.66,5,18,578,31,3.4,2024-04-04,6,Silver,Pack,Active,2397925.48,Yes
1621,9,34,SKU101621,Qui Est,OnePlus,37614,58562.55,15,18,177,30,2.4,2023-02-13,12,Blue,Piece,Active,10365571.35,Yes
1622,12,9,SKU101622,Quasi Atque,Apple,10190,15333.85,25,18,352,17,1.5,2025-11-07,12,Silver,Pack,Inactive,5397515.2,Yes
1623,8,52,SKU101623,Dolore Nesciunt,Xiaomi,33149,49941.61,50,18,291,98,4.1,2026-03-05,12,Red,Box,Inactive,14533008.51,Yes
1624,13,21,SKU101624,Quidem Necessitatibus,Xiaomi,28067,32729.81,50,18,27,54,3.3,2022-05-03,12,White,Box,Inactive,883704.87,No
1625,3,21,SKU101625,Laudantium Est,Xiaomi,3870,5116.78,25,18,769,86,2.6,2023-05-15,12,Black,Piece,Active,3934803.82,Yes
1626,16,52,SKU101626,Ut Iure,Lenovo,5031,6744.36,20,18,602,57,2.1,2024-05-15,6,Grey,Box,Inactive,4060104.72,Yes
1627,19,27,SKU101627,Magni Impedit,Canon,22506,31757.48,5,18,600,26,1.7,2023-05-31,12,White,Kg,Inactive,19054488.0,Yes
1628,13,17,SKU101628,Sit Quia,Philips,18061,24142.61,10,18,683,75,3.5,2025-08-05,36,White,Box,Active,16489402.63,No
1629,4,58,SKU101629,Ratione Totam,Boat,1833,2020.43,10,18,675,78,4.6,2021-08-18,12,Green,Piece,Active,1363790.25,Yes
1630,4,9,SKU101630,Cum Velit,Levis,45390,55155.02,25,18,363,11,2.3,2024-07-01,12,White,Litre,Active,20021272.26,No
1631,8,86,SKU101631,Occaecati Excepturi,Apple,34009,51886.72,40,18,939,85,2.8,2023-08-18,36,Brown,Box,Inactive,48721630.08,No
1632,5,20,SKU101632,Animi Vero,Sony,32980,45269.27,120,18,643,96,2.3,2024-04-14,6,Brown,Box,Active,29108140.61,No
1633,18,62,SKU101633,Modi Cum,Asus,2816,3705.04,30,18,849,83,1.8,2024-11-01,12,Blue,Litre,Inactive,3145578.96,No
1634,4,46,SKU101634,Facere Quis,Bajaj,3846,4549.68,40,18,733,79,3.7,2023-12-17,24,Black,Litre,Inactive,3334915.44,No
1635,17,68,SKU101635,Alias Quas,Lenovo,48519,66507.08,25,18,716,65,3.8,2024-09-28,36,Blue,Piece,Inactive,47619069.28,No
1636,16,17,SKU101636,Quam Quaerat,Milton,38405,57202.69,25,18,312,37,4.4,2025-05-06,24,Silver,Piece,Inactive,17847239.28,Yes
1637,18,21,SKU101637,Placeat Aperiam,Dell,12130,18616.98,0,18,773,23,3.1,2024-01-28,36,Blue,Pack,Inactive,14390925.54,Yes
1638,18,53,SKU101638,Totam Earum,Lenovo,38699,57283.79,10,18,661,11,1.4,2024-04-12,12,Red,Pack,Active,37864585.19,No
1639,19,74,SKU101639,Quam Blanditiis,Dell,39029,43155.24,0,18,620,99,3.6,2022-05-16,36,Black,Box,Inactive,26756248.8,No
1640,1,34,SKU101640,Doloremque Quidem,Puma,3548,5610.94,25,18,440,34,1.7,2026-02-02,24,Black,Piece,Active,2468813.6,Yes
1641,2,95,SKU101641,Ab Sunt,Sony,37778,45703.94,25,18,781,35,3.2,2022-02-10,12,Green,Kg,Active,35694777.14,Yes
1642,19,29,SKU101642,Eos Velit,Titan,479,693.31,30,18,988,12,4.7,2023-05-15,36,Black,Pack,Inactive,684990.28,No
1643,13,15,SKU101643,Vitae Nisi,Milton,49144,64329.14,0,18,485,65,4.5,2022-06-09,12,Yellow,Pack,Active,31199632.9,Yes
1644,19,42,SKU101644,Enim Quidem,Boat,30445,36130.06,20,18,433,21,2.8,2025-04-04,12,Red,Piece,Active,15644315.98,Yes
1645,14,15,SKU101645,Tenetur Aut,Samsung,42234,66241.0,20,18,289,21,4.9,2022-11-11,12,White,Kg,Inactive,19143649.0,No
1646,10,15,SKU101646,Alias Officia,Lenovo,30231,35954.89,40,18,674,59,3.1,2024-05-17,36,Black,Kg,Active,24233595.86,No
1647,20,38,SKU101647,Amet Commodi,Dell,40973,65038.04,20,18,901,64,,2022-03-06,24,White,Litre,Inactive,58599274.04,Yes
1648,3,64,SKU101648,Asperiores Dolorum,Bajaj,40437,55896.71,10,18,306,99,1.7,2023-09-12,24,Yellow,Box,Inactive,17104393.26,No
1649,9,99,SKU101649,Quos Aut,Nike,5196,7712.38,10,18,224,44,2.4,2026-06-12,12,Yellow,Kg,Inactive,1727573.12,No
1650,19,98,SKU101650,Eum Facilis,Samsung,10946,14005.05,20,18,791,78,2.5,2025-01-08,12,Grey,Litre,Active,11077994.55,No
1651,15,23,SKU101651,Molestias Odio,Lenovo,33898,44641.52,20,18,64,93,1.0,2024-12-29,24,Red,Litre,Inactive,2857057.28,No
1652,16,95,SKU101652,Non Ipsam,Nike,11528,13207.46,20,18,240,51,4.1,2021-09-12,6,Brown,Box,Inactive,3169790.4,Yes
1653,9,87,SKU101653,Molestias Veniam,Philips,3370,4220.46,30,18,754,22,2.2,2022-07-24,24,Green,Box,Inactive,3182226.84,Yes
1654,13,94,SKU101654,Quibusdam Ab,Titan,5497,7537.03,40,18,863,93,4.9,2022-02-03,36,Green,Kg,Inactive,6504456.89,Yes
1655,13,97,SKU101655,Reprehenderit Aperiam,Boat,26585,36600.27,5,18,376,94,2.2,2022-03-04,24,Yellow,Litre,Active,13761701.52,Yes
1656,5,58,SKU101656,Magnam Provident,Asus,45698,54082.15,5,18,11,76,2.2,2022-06-16,36,Yellow,Kg,Active,594903.65,No
1657,8,47,SKU101657,Illum Vitae,Philips,49441,76196.06,0,18,345,14,1.9,2024-02-13,24,Grey,Litre,Active,26287640.7,Yes
1658,1,51,SKU101658,Sequi Commodi,Asus,42345,55896.07,15,18,22,61,2.9,2023-12-13,6,Yellow,Box,Active,1229713.54,Yes
1659,14,53,SKU101659,Nulla Modi,Asus,37759,53662.58,5,18,629,12,4.1,2024-11-30,36,Silver,Box,Inactive,33753762.82,Yes
1660,13,61,SKU101660,Ut Aliquam,Lenovo,37628,49193.15,20,18,696,31,3.8,2025-08-02,36,Grey,Piece,Inactive,34238432.4,No
1661,1,86,SKU101661,Dolore Quibusdam,Prestige,19936,27621.34,10,18,848,25,3.8,2023-06-05,36,White,Litre,Inactive,23422896.32,No
1662,1,53,SKU101662,Deleniti Mollitia,Titan,13596,16225.6,0,18,780,18,2.6,2026-03-13,6,Pink,Box,Active,12655968.0,Yes
1663,19,69,SKU101663,Impedit Tempora,Dell,32247,37406.49,10,18,428,99,2.3,2022-10-12,12,Red,Kg,Active,16009977.72,No
1664,1,69,SKU101664,In Veritatis,Philips,20282,28503.77,10,18,414,85,2.2,2024-09-23,12,White,Box,Inactive,11800560.78,No
1665,20,89,SKU101665,Accusamus Quod,Samsung,7502,9311.02,30,18,460,13,,2026-04-11,6,Brown,Pack,Inactive,4283069.2,Yes
1666,1,48,SKU101666,Dicta Cupiditate,Nike,39897,54469.42,20,18,237,81,4.6,2021-11-28,24,Red,Piece,Active,12909252.54,Yes
1667,15,93,SKU101667,Ab Rem,OnePlus,7416,9693.77,50,18,880,10,2.5,2024-11-27,24,Red,Piece,Inactive,8530517.6,Yes
1668,4,49,SKU101668,Quidem Quo,Prestige,16654,25667.85,10,18,922,93,3.0,2022-04-12,12,Pink,Piece,Active,23665757.7,No
1669,2,77,SKU101669,Inventore Eos,HP,27118,38382.96,0,18,456,16,1.8,2024-06-24,6,Yellow,Piece,Inactive,17502629.76,Yes
1670,13,20,SKU101670,Error Neque,Realme,10953,15337.7,30,18,563,32,3.6,2025-11-30,24,Yellow,Pack,Active,8635125.1,Yes
1671,15,19,SKU101671,Dicta Dolorem,Realme,33368,47712.42,25,18,974,82,1.7,2023-02-13,24,White,Piece,Inactive,46471897.08,Yes
1672,14,76,SKU101672,Est Sint,Milton,7461,10890.2,30,18,879,24,1.7,2023-09-15,36,Blue,Piece,Active,9572485.8,Yes
1673,1,31,SKU101673,Earum Cum,Bajaj,7967,10581.33,10,18,944,63,1.8,2023-02-05,24,Green,Pack,Active,9988775.52,No
1674,20,49,SKU101674,Velit Reiciendis,Prestige,42761,50968.56,20,18,342,76,3.7,2022-01-06,6,White,Box,Active,17431247.52,No
1675,5,39,SKU101675,Quo Officiis,Dell,43198,66458.08,15,18,417,86,1.1,2026-03-25,12,Red,Kg,Inactive,27713019.36,Yes
1676,1,24,SKU101676,Aut Illum,OnePlus,17549,24304.28,30,18,842,100,1.2,2022-02-16,36,Black,Box,Inactive,20464203.76,Yes
1677,13,41,SKU101677,Explicabo Consequuntur,HP,45300,56813.87,25,18,363,38,3.8,2023-03-27,6,Yellow,Kg,Inactive,20623434.81,No
1678,1,32,SKU101678,Repellendus Placeat,Titan,46085,56960.54,50,18,559,28,1.5,2024-05-14,36,Pink,Box,Inactive,31840941.86,No
1679,13,53,SKU101679,Magnam Debitis,HP,13048,20620.6,15,18,438,14,2.5,2023-07-20,36,Green,Litre,Active,9031822.8,Yes
1680,12,75,SKU101680,Consequuntur Id,Adidas,37255,56191.65,10,18,138,16,4.8,2022-02-23,36,Blue,Box,Inactive,7754447.7,Yes
1681,1,50,SKU101681,Earum Ipsum,Philips,26193,29764.04,40,18,971,82,3.3,2025-09-08,24,Grey,Litre,Active,28900882.84,Yes
1682,7,42,SKU101682,Odio Iure,OnePlus,48256,64601.74,30,18,569,75,2.9,2024-02-26,12,Silver,Kg,Active,36758390.06,No
1683,4,32,SKU101683,Voluptate Reprehenderit,Nike,34518,40949.85,50,18,970,42,4.6,2022-11-07,6,Silver,Box,Active,39721354.5,Yes
1684,5,17,SKU101684,Recusandae Reiciendis,Titan,745,830.43,5,18,296,48,1.2,2024-08-27,36,Grey,Box,Active,245807.28,No
1685,8,5,SKU101685,Ipsam Nobis,Adidas,48012,75277.62,5,18,222,48,1.5,2022-12-27,36,Silver,Box,Inactive,16711631.64,Yes
1686,2,76,SKU101686,Ab Ipsam,Bajaj,35499,46766.01,25,18,852,95,2.5,2023-08-25,12,Green,Piece,Inactive,39844640.52,Yes
1687,2,67,SKU101687,Est Temporibus,Dell,15404,19538.69,15,18,31,82,4.7,2025-04-06,36,Brown,Piece,Inactive,605699.39,No
1688,5,73,SKU101688,Harum Magni,OnePlus,2325,3312.0,25,18,411,78,1.5,2022-09-12,36,Silver,Box,Active,1361232.0,No
1689,20,53,SKU101689,Veritatis Iure,Philips,6686,10485.14,30,18,585,52,4.9,2025-08-21,24,Black,Pack,Active,6133806.9,No
1690,16,33,SKU101690,Officiis Occaecati,LG,46684,55165.71,15,18,987,19,3.6,2024-08-09,24,Grey,Piece,Active,54448555.77,Yes
1691,16,63,SKU101691,Inventore Placeat,Asus,12974,18438.41,5,18,508,54,1.2,2026-03-31,12,Black,Box,Inactive,9366712.28,Yes
1692,19,26,SKU101692,Corrupti Doloribus,Realme,31837,38098.96,40,18,41,34,2.2,2022-04-02,24,Green,Pack,Inactive,1562057.36,No
1693,18,78,SKU101693,Hic Deserunt,Samsung,17855,24045.17,0,18,454,78,2.7,2026-02-19,12,Silver,Piece,Active,10916507.18,No
1694,14,42,SKU101694,Eius Fuga,Sony,49714,69805.93,40,18,644,14,4.9,2022-03-16,24,White,Kg,Active,44955018.92,Yes
1695,18,76,SKU101695, Autem Ad ,Levis,5241,6467.35,30,18,197,42,1.1,2025-11-13,24,Yellow,Piece,Inactive,1274067.95,No
1696,18,95,SKU101696,Suscipit Aliquam,Sony,47870,70287.67,5,18,328,67,2.0,2026-07-03,36,Silver,Box,Active,23054355.76,No
1697,2,83,SKU101697,Repellendus Necessitatibus,Asus,31085,34235.35,20,18,11,85,2.0,2023-05-14,6,Green,Pack,Inactive,376588.85,Yes
1698,18,36,SKU101698,Amet Quod,Samsung,49982,61194.08,50,18,153,32,1.3,2023-10-09,12,Brown,Kg,Inactive,9362694.24,Yes
1699,2,31,SKU101699,Quisquam Quis,Realme,24462,38103.71,50,18,567,61,3.7,2025-07-27,6,Pink,Litre,Active,21604803.57,Yes
1700,13,42,SKU101700,Ullam Distinctio,Dell,39951,57885.29,5,18,994,58,2.1,2024-08-31,12,Red,Box,Inactive,57537978.26,No
1701,5,26,SKU101701,Mollitia Et,Apple,12543,17590.94,40,18,307,43,4.4,2024-01-12,6,Grey,Kg,Active,5400418.58,No
1702,2,77,SKU101702,Deleniti Officiis,Dell,-500,4431.59,5,18,613,99,3.5,2025-10-25,24,Red,Piece,Active,2716564.67,Yes
